"NAME","ECONOMY","DISPLAY_NAME","ALIASES","CATEGORIES","TYPE","VALUE","STATIC","STATICPRICE","STOCK","MEDIAN","INITIATION","STARTPRICE","CEILING","FLOOR","MAXSTOCK","COMPONENTS","DATA","VERSION"
"CARROT_STICK_0","default","carrot_on_a_stick","carrotonastick,","tools,","ITEM","23.5","false","47","0","10000","true","47","1000000","0","0","fishingrod,1;carrot,1;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CARROT_STICK;metaType,ITEM;maxDurability,25;","1"
"CAULDRON_ITEM_0","default","cauldron","cauldron,","brewing,","ITEM","224","false","448","0","15000","true","448","1000000","0","0","ironingot,7;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CAULDRON_ITEM;metaType,ITEM;maxDurability,0;","1"
"CHAINMAIL_BOOTS_0","default","chainmail_boots","chainmailboots,","armor,","ITEM","4000","false","4000","0","500","true","4000","1000000","0","0","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHAINMAIL_BOOTS;metaType,ITEM;maxDurability,195;","1"
"CHAINMAIL_CHESTPLATE_0","default","chainmail_chestplate","chainmailchestplate,","armor,","ITEM","8000","false","8000","0","500","true","8000","1000000","0","0","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHAINMAIL_CHESTPLATE;metaType,ITEM;maxDurability,240;","1"
"CHAINMAIL_HELMET_0","default","chainmail_helmet","chainmailhelmet,","armor,","ITEM","5000","false","10000","0","500","true","10000","1000000","0","0","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHAINMAIL_HELMET;metaType,ITEM;maxDurability,165;","1"
"CHAINMAIL_LEGGINGS_0","default","chainmail_leggings","chainmailleggings,","armor,","ITEM","7000","false","14000","0","500","true","14000","1000000","0","0","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHAINMAIL_LEGGINGS;metaType,ITEM;maxDurability,225;","1"
"CHEST_0","default","chest","chest,","blocks,","ITEM","8","false","16","0","10000","true","16","1000000","0","0","oakwood,8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHEST;metaType,ITEM;maxDurability,0;","1"
"CHORUS_FLOWER_0","default","chorus_flower","chorusflower,","end,","ITEM","300","false","600","0","1000","true","600","1000000","0","1000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHORUS_FLOWER;metaType,ITEM;maxDurability,0;","1"
"CHORUS_FRUIT_0","default","chorus_fruit","chorusfruit,","end,food,","ITEM","300","false","600","0","1000","true","600","1000000","0","1000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHORUS_FRUIT;metaType,ITEM;maxDurability,0;","1"
"CHORUS_FRUIT_POPPED_0","default","popped_chorus_fruit","poppedchorusfruit,","end,","ITEM","300","false","600","0","2000","true","600","1000000","0","1000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHORUS_FRUIT_POPPED;metaType,ITEM;maxDurability,0;","1"
"CHORUS_PLANT_0","default","chorus_plant","chorusplant,","end,","ITEM","300","false","600","0","1000","true","600","1000000","0","1000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CHORUS_PLANT;metaType,ITEM;maxDurability,0;","1"
"CLAY_0","default","clay","clay,","blocks,","ITEM","20","false","40","0","1000","true","40","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CLAY;metaType,ITEM;maxDurability,0;","1"
"CLAY_BALL_0","default","clay_ball","clayball,","other,","ITEM","5","false","10","0","10000","true","10","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CLAY_BALL;metaType,ITEM;maxDurability,0;","1"
"CLAY_BRICK_0","default","clay_brick","claybrick,","blocks,","ITEM","10","false","20","0","1000","true","20","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,CLAY_BRICK;metaType,ITEM;maxDurability,0;","1"
"COAL_0","default","coal","coal,","ores,","ITEM","6.66","false","12","0","10000","true","12","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COAL;metaType,ITEM;maxDurability,0;","1"
"COAL_1","default","charcoal","charcoal,","ores,","ITEM","5","false","10","0","5000","true","10","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COAL;metaType,ITEM;maxDurability,0;","1"
"COAL_BLOCK_0","default","coal_block","coalblock,","ores,","ITEM","59.94","false","108","0","10000","true","108","1000000","0","0","coal,9;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COAL_BLOCK;metaType,ITEM;maxDurability,0;","1"
"COAL_ORE_0","default","coal_ore","coalore,","ores,","ITEM","50","false","100","0","1000","true","100","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COAL_ORE;metaType,ITEM;maxDurability,0;","1"
"COBBLESTONE_0","default","cobblestone","cobblestone,","blocks,","ITEM","1","false","2","0","25000","true","2","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COBBLESTONE;metaType,ITEM;maxDurability,0;","1"
"COBBLESTONE_STAIRS_0","default","cobblestone_stairs","cobblestonestairs,","stairs,","ITEM","1.5","false","3","0","25000","true","3","1000000","0","0","cobblestone,3/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COBBLESTONE_STAIRS;metaType,ITEM;maxDurability,0;","1"
"COBBLE_WALL_0","default","cobblestone_wall","cobblestonewall,","fences,","ITEM","1","false","2","0","25000","true","2","1000000","0","0","cobblestone,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COBBLE_WALL;metaType,ITEM;maxDurability,0;","1"
"COBBLE_WALL_1","default","mossy_wall","mossywall,","fences,","ITEM","200","false","400","0","1000","true","400","1000000","0","0","mossstone,1;","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COBBLE_WALL;metaType,ITEM;maxDurability,0;","1"
"COMMAND_0","default","command_block","commandblock,","unobtainable,","ITEM","10000","false","20000","0","100","true","20000","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COMMAND;metaType,ITEM;maxDurability,0;","1"
"COMPASS_0","default","compass","compass,","tools,","ITEM","134.66","false","269","0","10000","true","269","1000000","0","0","ironingot,4;redstone,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COMPASS;metaType,ITEM;maxDurability,0;","1"
"COOKED_BEEF_0","default","cooked_beef","cookedbeef,steak,","food,","ITEM","40","false","80","0","10000","true","80","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKED_BEEF;metaType,ITEM;maxDurability,0;","1"
"COOKED_CHICKEN_0","default","cooked_chicken","cookedchicken,","mobeggs,","ITEM","32","false","64","0","10000","true","64","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKED_CHICKEN;metaType,ITEM;maxDurability,0;","1"
"COOKED_FISH_0","default","cooked_fish","cookedfish,","fish,food,","ITEM","32","false","64","0","1000","true","64","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKED_FISH;metaType,ITEM;maxDurability,0;","1"
"COOKED_FISH_1","default","cooked_salmon","cookedsalmon,","fish,","ITEM","107","false","214","0","1000","true","214","1000000","0","0","","amount,1;durability,1;maxStackSize,64;data,1;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKED_FISH;metaType,ITEM;maxDurability,0;","1"
"COOKED_MUTTON_0","default","cooked_mutton","cookedmutton,","food,","ITEM","40","false","80","0","10000","true","80","1000000","0","1000000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKED_MUTTON;metaType,ITEM;maxDurability,0;","1"
"COOKED_RABBIT_0","default","cooked_rabbit","cookedrabbit,","food,","ITEM","40","false","80","0","10000","true","80","1000000","0","1000000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKED_RABBIT;metaType,ITEM;maxDurability,0;","1"
"COOKIE_0","default","cookie","cookie,","food,","ITEM","2","false","4","0","10000","true","4","1000000","0","0","cocoabeans,1/8;wheat,1/4;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,COOKIE;metaType,ITEM;maxDurability,0;","1"
"DAMAGE_ALL_1","default","sharpness_1","sharpness1,","enchantments,","ENCHANTMENT","25","false","50","0","100","true","50","1000000","0","0","","lvl,1;enchantment,DAMAGE_ALL;","1"
"DAMAGE_ALL_2","default","sharpness_2","sharpness2,","enchantments,","ENCHANTMENT","100","false","200","0","75","true","200","1000000","0","0","","lvl,2;enchantment,DAMAGE_ALL;","1"
"DAMAGE_ALL_3","default","sharpness_3","sharpness3,","enchantments,","ENCHANTMENT","1000","false","2000","0","50","true","2000","1000000","0","0","","lvl,3;enchantment,DAMAGE_ALL;","1"
"DAMAGE_ALL_4","default","sharpness_4","sharpness4,","enchantments,","ENCHANTMENT","2000","false","4000","0","50","true","4000","1000000","0","0","","lvl,4;enchantment,DAMAGE_ALL;","1"
"DAMAGE_ALL_5","default","sharpness_5","sharpness5,","enchantments,","ENCHANTMENT","5000","false","10000","0","50","true","10000","1000000","0","0","","lvl,5;enchantment,DAMAGE_ALL;","1"
"DAMAGE_ARTHROPODS_1","default","bane_of_arthropods_1","baneofarthropods1,","enchantments,","ENCHANTMENT","25","false","50","0","100","true","50","1000000","0","0","","lvl,1;enchantment,DAMAGE_ARTHROPODS;","1"
"DAMAGE_ARTHROPODS_2","default","bane_of_arthropods_2","baneofarthropods2,","enchantments,","ENCHANTMENT","100","false","200","0","75","true","200","1000000","0","0","","lvl,2;enchantment,DAMAGE_ARTHROPODS;","1"
"DAMAGE_ARTHROPODS_3","default","bane_of_arthropods_3","baneofarthropods3,","enchantments,","ENCHANTMENT","500","false","1000","0","50","true","1000","1000000","0","0","","lvl,3;enchantment,DAMAGE_ARTHROPODS;","1"
"DAMAGE_ARTHROPODS_4","default","bane_of_arthropods_4","baneofarthropods4,","enchantments,","ENCHANTMENT","1000","false","2000","0","50","true","2000","1000000","0","0","","lvl,4;enchantment,DAMAGE_ARTHROPODS;","1"
"DAMAGE_ARTHROPODS_5","default","bane_of_arthropods_5","baneofarthropods5,","enchantments,","ENCHANTMENT","2000","false","4000","0","50","true","4000","1000000","0","0","","lvl,5;enchantment,DAMAGE_ARTHROPODS;","1"
"DAMAGE_UNDEAD_1","default","smite_1","smite1,","enchantments,","ENCHANTMENT","25","false","50","0","100","true","50","1000000","0","0","","lvl,1;enchantment,DAMAGE_UNDEAD;","1"
"DAMAGE_UNDEAD_2","default","smite_2","smite2,","enchantments,","ENCHANTMENT","100","false","200","0","75","true","200","1000000","0","0","","lvl,2;enchantment,DAMAGE_UNDEAD;","1"
"DAMAGE_UNDEAD_3","default","smite_3","smite3,","enchantments,","ENCHANTMENT","800","false","1600","0","50","true","1600","1000000","0","0","","lvl,3;enchantment,DAMAGE_UNDEAD;","1"
"DAMAGE_UNDEAD_4","default","smite_4","smite4,","enchantments,","ENCHANTMENT","1600","false","3200","0","50","true","3200","1000000","0","0","","lvl,4;enchantment,DAMAGE_UNDEAD;","1"
"DAMAGE_UNDEAD_5","default","smite_5","smite5,","enchantments,","ENCHANTMENT","2800","false","5600","0","50","true","5600","1000000","0","0","","lvl,5;enchantment,DAMAGE_UNDEAD;","1"
"DARK_OAK_DOOR_ITEM_0","default","dark_oak_door","darkoakdoor,","doors,","ITEM","2","false","4","0","10000","true","4","1000000","0","0","dark_oak_wood,2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DARK_OAK_DOOR_ITEM;metaType,ITEM;maxDurability,0;","1"
"DARK_OAK_FENCE_0","default","dark_oak_fence","darkoakfence,","fences,","ITEM","1.6666666666666665","false","3.333333333333333","0","10000","true","3.333333333333333","1000000","0","0","dark_oak_wood,4/3;stick,2/3;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DARK_OAK_FENCE;metaType,ITEM;maxDurability,0;","1"
"DARK_OAK_FENCE_GATE_0","default","dark_oak_gate","darkoakgate,","fences,","ITEM","4","false","8","0","10000","true","8","1000000","0","0","stick,4;dark_oak_wood,2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DARK_OAK_FENCE_GATE;metaType,ITEM;maxDurability,0;","1"
"DARK_OAK_STAIRS_0","default","dark_oak_wood_stairs","darkoakwoodstairs,","stairs,","ITEM","1.5","false","3","0","10000","true","3","1000000","0","0","darkoakwood,3/2;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DARK_OAK_STAIRS;metaType,ITEM;maxDurability,0;","1"
"DAYLIGHT_DETECTOR_0","default","daylight_sensor","daylightsensor,","redstone,","ITEM","91.5","false","183","0","10000","true","183","1000000","0","0","glass,3;netherquartz,3;oakwoodslab,3;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DAYLIGHT_DETECTOR;metaType,ITEM;maxDurability,0;","1"
"DEAD_BUSH_0","default","dead_bush","deadbush,","organic,","ITEM","1","false","2","0","10000","true","2","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DEAD_BUSH;metaType,ITEM;maxDurability,0;","1"
"DEPTH_STRIDER_1","default","depth_strider_1","depthstrider1,","enchantments,","ENCHANTMENT","100","false","200","0","100","true","200","1000000","0","1000000000","","lvl,1;enchantment,DEPTH_STRIDER;","1"
"DEPTH_STRIDER_2","default","depth_strider_2","depthstrider2,","enchantments,","ENCHANTMENT","300","false","600","0","75","true","600","1000000","0","1000000000","","lvl,2;enchantment,DEPTH_STRIDER;","1"
"DEPTH_STRIDER_3","default","depth_strider_3","depthstrider3,","enchantments,","ENCHANTMENT","800","false","1600","0","50","true","1600","1000000","0","1000000000","","lvl,3;enchantment,DEPTH_STRIDER;","1"
"DETECTOR_RAIL_0","default","detector_rail","detectorrail,","rail,redstone,","ITEM","34.11","false","68.16666666666667","0","10000","true","68.16666666666667","1000000","0","0","ironingot,1;stonepressureplate,1/6;redstone,1/6;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DETECTOR_RAIL;metaType,ITEM;maxDurability,0;","1"
"DIAMOND_0","default","diamond","diamond,","ores,","ITEM","2000","false","4000","0","2500","true","4000","1000000","0","0","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND;metaType,ITEM;maxDurability,0;","1"
"DIAMOND_AXE_0","default","diamond_axe","diamondaxe,","tools,","ITEM","6001","false","12002","0","2500","true","12002","1000000","0","0","diamond,3;stick,2;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND_AXE;metaType,ITEM;maxDurability,1561;","1"
"DIAMOND_BARDING_0","default","diamond_horse_armor","diamondhorsearmor,","horses,","ITEM","20000","false","40000","0","100","true","40000","1000000","0","0","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND_BARDING;metaType,ITEM;maxDurability,0;","1"
"DIAMOND_BLOCK_0","default","diamond_block","diamondblock,","ores,","ITEM","18000","false","36000","0","2500","true","36000","1000000","0","0","diamond,9;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND_BLOCK;metaType,ITEM;maxDurability,0;","1"
"DIAMOND_BOOTS_0","default","diamond_boots","diamondboots,","armor,","ITEM","8000","false","16000","0","2500","true","16000","1000000","0","0","diamond,4;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND_BOOTS;metaType,ITEM;maxDurability,429;","1"
"DIAMOND_CHESTPLATE_0","default","diamond_chestplate","diamondchestplate,","armor,","ITEM","16000","false","32000","0","2500","true","32000","1000000","0","0","diamond,8;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND_CHESTPLATE;metaType,ITEM;maxDurability,528;","1"
"DIAMOND_HELMET_0","default","diamond_helmet","diamondhelmet,","armor,","ITEM","10000","false","20000","0","2500","true","20000","1000000","0","0","diamond,5;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,enchantments[0]{0}displayName[0]{0}lore[0]{0};isBlank,false;material,DIAMOND_HELMET;metaType,ITEM;maxDurability,363;","1"
